start,end,text,speaker,sentiment_score,sentiment_confidence,hook_score,hook_confidence
14705.74,14709.98," Most mountains in Mongolia are gentle, beautiful, but gentle.",SPEAKER_00,4,0.417,,
14709.98,14712.74," The farther west you go, the more dramatic they become,",SPEAKER_00,3,0.3797,,
14712.74,14716.26, the more pointed and peaked and snow covered.,SPEAKER_00,2,0.4349,,
14716.26,14718.74," Then if you go to the eastern Mongolia,",SPEAKER_00,3,0.3393,,
14718.74,14721.14, it tends to be very flat.,SPEAKER_00,3,0.4826,,
14721.14,14724.1," There are massive, massive flocks of cranes",SPEAKER_00,2,0.4077,,
14724.1,14725.54, that come in every year.,SPEAKER_00,5,0.5835,,
14725.54,14727.62, Millions and millions of cranes.,SPEAKER_00,1,0.4234,,
14727.62,14731.740000000002, There are also tundra swans that come in and golden ducks,SPEAKER_00,4,0.3418,,
14731.740000000002,14735.86, and all kinds of beautiful birds out there.,SPEAKER_00,5,0.7614,,
14735.86,14738.660000000002, And so each area has something special.,SPEAKER_00,4,0.4195,,
14738.660000000002,14742.06," If you want particularly the history of Chinggis Khan,",SPEAKER_00,4,0.3135,,
14742.06,14745.820000000002," the Mongolians love him, they worship him,",SPEAKER_00,5,0.7112,,
14745.820000000002,14748.7, but they don't do too much to capitalize,SPEAKER_00,3,0.545,,
14748.7,14752.1," on his home area, the Hinti.",SPEAKER_00,4,0.3536,,
14752.1,14753.7, You can go to the Hinti.,SPEAKER_00,5,0.3182,,
14753.7,14755.18," There are areas you cannot go to,",SPEAKER_00,3,0.2883,,
14755.18,14757.62," large, large areas, it's forbidden.",SPEAKER_00,1,0.3671,,
14757.62,14760.54," But you can go, but they don't capitalize like,",SPEAKER_00,3,0.5719,,
14760.54,14761.740000000002, this is the place.,SPEAKER_00,5,0.6205,,
14761.740000000002,14766.06," No, they go there themselves out of respect.",SPEAKER_00,1,0.4485,,
14768.1,14772.9," But the only one place they built this statue of him,",SPEAKER_00,3,0.2846,,
14772.9,14776.38," which is the largest equestrian statue in the world,",SPEAKER_00,5,0.6107,,
14776.38,14779.1," but it's the place where they say he found his whip,",SPEAKER_00,3,0.4102,,
14780.06,14782.46, which is when he was coming back,SPEAKER_00,1,0.2937,,
14782.46,14786.38, from being at the camp of asking Orgal Khan,SPEAKER_00,5,0.2806,,
14786.38,14789.18, or Torgal Khan or Wang Khan to support him.,SPEAKER_00,4,0.2668,,
14789.18,14791.580000000002, And he's coming back to his family.,SPEAKER_00,5,0.4128,,
14791.580000000002,14793.820000000002," And on the way, he supposedly found a whip there,",SPEAKER_00,2,0.2977,,
14793.820000000002,14796.94, which is just a small stick with a couple of strands,SPEAKER_00,3,0.404,,
14796.94,14800.1, of rawhide at the end of it that's used.,SPEAKER_00,3,0.284,,
14800.1,14802.9," But for the Mongolians, it's a symbolic thing",SPEAKER_00,3,0.4628,,
14802.9,14805.34, because obviously it's used for the horse.,SPEAKER_00,3,0.3681,,
14805.34,14808.38," But for the Mongols, your destiny,",SPEAKER_00,5,0.319,,
14809.34,14814.34," yourself is your himor, your wind horse",SPEAKER_00,5,0.6937,,
14814.62,14816.38, that lives inside of you.,SPEAKER_00,5,0.3658,,
14816.38,14820.54, Your wind horse that guides you and gives you opportunities.,SPEAKER_00,5,0.616,,
14820.54,14824.7, But it's up to you to ride that wind horse.,SPEAKER_00,3,0.4079,,
14824.7,14827.22," It's up to you to use the wind horse,",SPEAKER_00,4,0.4062,,
14827.22,14829.580000000002, not to just go wild with the wind horse.,SPEAKER_00,3,0.3061,,
14829.580000000002,14834.02," And so I think it's at that crucial moment,",SPEAKER_00,4,0.3344,,
14834.02,14837.660000000002, he's on his way back home and to go with Jamukha,SPEAKER_00,4,0.3292,,
14837.66,14841.7, and the other soldiers to the market to rescue Birsta.,SPEAKER_00,4,0.3289,,
14841.7,14845.58," And so symbolically, he found a whip there.",SPEAKER_00,1,0.3299,,
14845.58,14849.22, But I think it means that he found the way,SPEAKER_00,3,0.4637,,
14849.22,14852.86," to control his destiny, his fate.",SPEAKER_00,5,0.5877,,
14852.86,14856.34," That's very important, very important.",SPEAKER_00,5,0.6589,,
14856.34,14859.7," And that he did, that was the beginning of everything.",SPEAKER_01,5,0.4622,,
14859.7,14862.18," Yes, and it's symbolized in that statue.",SPEAKER_00,5,0.4939,,
14862.18,14864.06," Some people think that he's holding this stick,",SPEAKER_00,3,0.4207,,
14864.06,14866.06," that it's a baton or something like that,",SPEAKER_00,1,0.289,,
14866.14,14871.14," but no, it's that what they call a whip, to shoot.",SPEAKER_00,3,0.3454,,
14871.34,14873.86, We've talked a lot about the past.,SPEAKER_00,4,0.4422,,
14873.86,14876.18," If we look out into the future,",SPEAKER_01,3,0.3024,,
14876.18,14881.18," what gives you hope for human civilization, for us humans?",SPEAKER_01,5,0.3751,,
14882.02,14883.02," Well, almost every day,",SPEAKER_00,5,0.4708,,
14883.02,14886.02, I'm totally dissatisfied with everything on earth.,SPEAKER_00,1,0.6647,,
14886.02,14890.3," You know, it's just that kind of old man,",SPEAKER_00,3,0.3152,,
14890.3,14891.74," blah, blah, blah, blah, blah, blah.",SPEAKER_00,1,0.5637,,
14891.74,14893.14, What are they talking about?,SPEAKER_00,3,0.2291,,
14893.14,14894.3," My grandchildren are talking to me,",SPEAKER_00,5,0.5208,,
14894.3,14896.26, I don't understand a word they say.,SPEAKER_00,2,0.3913,,
14896.26,14897.86," What are they, what?",SPEAKER_00,1,0.3232,,
14897.86,14899.22, And who are they talking about?,SPEAKER_00,5,0.2344,,
14899.22,14901.98," I never heard of this, you know, it's kind of like that.",SPEAKER_00,3,0.3178,,
14901.98,14903.420000000002, And who's running for office?,SPEAKER_00,1,0.2409,,
14903.420000000002,14906.78," Oh my God, oh my God, you know, it's everything like that.",SPEAKER_00,5,0.5246,,
14906.78,14910.660000000002," But then almost every day, I meet somebody,",SPEAKER_00,3,0.3215,,
14911.660000000002,14916.46," just one person, you know, who gives you some kind of hope.",SPEAKER_00,1,0.295,,
14916.46,14919.94," You just see somebody doing something nice and,",SPEAKER_00,5,0.2995,,
14919.94,14922.06, or they do something nice for you.,SPEAKER_00,3,0.3655,,
14922.06,14925.86," And I do find in Asia that happens a lot, you know,",SPEAKER_00,4,0.3457,,
14925.86,14930.78, that people just do nice things for old people every day.,SPEAKER_00,5,0.497,,
14930.78,14935.58, And so then my dissatisfaction,SPEAKER_00,2,0.4237,,
14935.58,14937.42, with all the big things in the world,SPEAKER_00,5,0.7217,,
14937.42,14940.22, and the way my grandchildren talk,SPEAKER_00,5,0.6127,,
14940.22,14943.22," and the way young people are,",SPEAKER_00,5,0.512,,
14943.22,14946.66, and then I see something like that.,SPEAKER_00,3,0.3531,,
14946.66,14949.22," And often it's something with the young people,",SPEAKER_00,3,0.3963,,
14949.22,14950.78, something that the young people do.,SPEAKER_00,4,0.4414,,
14950.78,14955.22," And in an Asian, they're always bringing me things.",SPEAKER_00,5,0.5295,,
14955.22,14957.26," They bring me dried curds,",SPEAKER_00,4,0.2761,,
14957.26,14959.5, they bring me strawberries that they picked,SPEAKER_00,5,0.3565,,
14959.5,14961.54," in the forest in the summer,",SPEAKER_00,4,0.4236,,
14961.54,14966.54," or they bring the pine nuts that they found,",SPEAKER_00,3,0.2808,,
14966.78,14971.54," or they bring me the milk in various forms, or yogurt.",SPEAKER_00,3,0.2875,,
14971.54,14973.9," Oh yeah, everybody thinks, you got to eat the yogurt.",SPEAKER_00,1,0.2257,,
14973.9,14975.26, This is from my grandmother,SPEAKER_00,5,0.4662,,
14975.26,14978.54, and all the other yogurt in the world is not good.,SPEAKER_00,1,0.4591,,
14978.7,14982.14," My grandmother, she knows how to make the best yogurt ever.",SPEAKER_00,5,0.6893,,
14983.5,14986.54," And so over and over and over,",SPEAKER_00,2,0.2574,,
14986.54,14991.06," I find despite my all intentions to be in a bad mood,",SPEAKER_00,3,0.3905,,
14992.820000000002,14996.42, somebody spoils you with these little nice acts,SPEAKER_00,5,0.5604,,
14996.42,15000.14," that are really very touching, very touching.",SPEAKER_00,3,0.2795,,
15000.14,15001.02," Yeah, and it reminds you",SPEAKER_01,5,0.5846,,
15001.02,15002.78, that there's that little flame of goodness,SPEAKER_01,5,0.4899,,
15002.78,15004.820000000002, that burns in everybody.,SPEAKER_01,1,0.4849,,
15004.820000000002,15007.78, I believe that that on the whole,SPEAKER_01,3,0.2724,,
15007.78,15012.22," will keep humanity flourishing,",SPEAKER_01,5,0.5192,,
15012.22,15016.26, keep evolving and changing towards something better,SPEAKER_01,5,0.3487,,
15016.26,15017.5, with every generation.,SPEAKER_01,5,0.7541,,
15017.5,15018.34, Yes.,SPEAKER_00,5,0.2993,,
15020.54,15023.02, The people in Mongolia take such good care of me,SPEAKER_00,5,0.5843,,
15023.02,15025.18," all the time, all the time.",SPEAKER_00,5,0.6764,,
15025.18,15028.34," And I think my wife had MS,",SPEAKER_00,3,0.2348,,
15028.34,15030.14," I've talked about this before sometimes,",SPEAKER_00,3,0.3224,,
15030.14,15033.06," she had MS and slowly declined for many years,",SPEAKER_00,2,0.4986,,
15033.06,15035.54," becoming paralyzed, not able to speak,",SPEAKER_00,1,0.6759,,
15035.580000000002,15038.78, not able to control her movements or anything.,SPEAKER_00,1,0.4631,,
15039.7,15043.3, And we lived half the year still in Mongolia.,SPEAKER_00,5,0.3285,,
15043.3,15045.5, Part of it was because the climate and the altitude,SPEAKER_00,3,0.3516,,
15045.5,15048.3, were better for her situation.,SPEAKER_00,3,0.5205,,
15048.3,15051.5," It was very helpful for her, but also the people.",SPEAKER_00,4,0.5989,,
15051.5,15055.06," There was a poor country, the sidewalks are broken,",SPEAKER_00,1,0.4765,,
15055.06,15057.34, everything's not working.,SPEAKER_00,1,0.6568,,
15057.34,15059.26, But I would go out with her in a wheelchair alone,SPEAKER_00,3,0.4654,,
15059.26,15060.94," and I knew that every bump,",SPEAKER_00,5,0.3661,,
15061.94,15065.46," some arm would pick her up, pick up the wheelchair",SPEAKER_00,3,0.5515,,
15065.46,15068.46, and lift her over that and not make me do it.,SPEAKER_00,1,0.5017,,
15068.46,15070.06, We could go to the opera and you had to go up,SPEAKER_00,4,0.2677,,
15070.06,15072.9, this magnificent set of Soviet stairs,SPEAKER_00,5,0.8386,,
15072.9,15075.66," to get to the opera, we would go.",SPEAKER_00,3,0.3056,,
15075.66,15076.74, And I had no worries.,SPEAKER_00,5,0.5685,,
15076.74,15079.38," I knew two guys would come from one side,",SPEAKER_00,2,0.3801,,
15079.38,15081.1," two guys from the other side, they would carry on.",SPEAKER_00,3,0.4026,,
15081.1,15083.46," And they do not say, excuse me, may I help you?",SPEAKER_00,1,0.5206,,
15083.46,15086.78," They do not wait for you to say thank you, nothing.",SPEAKER_00,1,0.6253,,
15086.78,15089.5, They just do it and they walk away.,SPEAKER_00,4,0.3305,,
15089.7,15091.46, They have such respect.,SPEAKER_00,5,0.689,,
15091.46,15094.58," Singers would come there all the time to sing,",SPEAKER_00,5,0.3501,,
15094.58,15097.3, to warm up the house for my wife.,SPEAKER_00,5,0.469,,
15097.3,15100.42, And even dancers would come sometimes to dance,SPEAKER_00,3,0.2813,,
15100.42,15102.78," or play the horse head fiddle,",SPEAKER_00,4,0.267,,
15102.78,15107.3," to play that, to warm up the house for her.",SPEAKER_00,4,0.44,,
15107.3,15111.9, To see how they treated a totally disabled person.,SPEAKER_00,5,0.3826,,
15113.06,15116.62," And if I was feeding my wife and anybody saw it,",SPEAKER_00,1,0.3016,,
15116.62,15118.26, they would come and immediately take over,SPEAKER_00,2,0.3318,,
15118.26,15120.66, and start feeding her in their place.,SPEAKER_00,5,0.4275,,
15120.66,15121.74, Children would come up to her.,SPEAKER_00,3,0.3524,,
15121.74,15123.94," In America, they're often afraid",SPEAKER_00,3,0.3472,,
15123.94,15126.42, that she's somebody in a wheelchair.,SPEAKER_00,1,0.3466,,
15126.42,15129.06," They just kind of look, they don't know what to do.",SPEAKER_00,3,0.5431,,
15129.06,15131.42," But over there, the children would always come to her,",SPEAKER_00,3,0.4898,,
15131.42,15133.66," always, they were very kind.",SPEAKER_00,5,0.4771,,
15133.66,15136.78, You just learn something about the people.,SPEAKER_00,4,0.36,,
15136.78,15139.82," And living there in a country where you,",SPEAKER_00,5,0.6025,,
15139.82,15142.14," out in the countryside, you come to a gare,",SPEAKER_00,5,0.3796,,
15142.14,15144.1, you never ask for permission to go in.,SPEAKER_00,1,0.3142,,
15144.1,15147.54," You certainly don't knock on the doorframe, that's no.",SPEAKER_00,1,0.3619,,
15147.580000000002,15149.820000000002, That's hugely offensive.,SPEAKER_00,3,0.5422,,
15149.820000000002,15152.78," And you ask, it's like insulting the people, like what?",SPEAKER_00,1,0.4948,,
15152.78,15154.42," You're not good hospital people,",SPEAKER_00,1,0.4616,,
15154.42,15156.06, I have to ask you for something?,SPEAKER_00,1,0.2819,,
15156.06,15160.42," No, you walk in and you sit down and they fix food for you.",SPEAKER_00,3,0.3039,,
15161.660000000002,15164.62, It's an incredible thing.,SPEAKER_00,5,0.8555,,
15164.62,15167.740000000002, And these are the things that give me hope.,SPEAKER_00,5,0.749,,
15167.740000000002,15170.98," It's no institution in the world, not the big things",SPEAKER_00,2,0.3613,,
15170.98,15174.820000000002, and not the pop culture and not all the platitudes.,SPEAKER_00,2,0.4194,,
15174.82,15178.42," Oh my God, save us from the platitudes of modern life.",SPEAKER_00,1,0.5674,,
15182.42,15184.42, It's the family that will fix tea for you,SPEAKER_00,5,0.5336,,
15184.42,15186.7, in two in the morning because there was a flash flood,SPEAKER_00,1,0.3449,,
15186.7,15190.3, and you got stuck and now you're cold and wet,SPEAKER_00,5,0.39,,
15190.3,15192.86, and they build a fire and take care of you.,SPEAKER_00,5,0.6577,,
15192.86,15194.98, Or you just show up and you make camp somewhere,SPEAKER_00,1,0.3318,,
15194.98,15196.62, if you have your own tent.,SPEAKER_00,3,0.316,,
15196.62,15198.82," And I swear within one hour,",SPEAKER_00,1,0.6636,,
15198.82,15202.14, some child is gonna be there with water and milk.,SPEAKER_00,3,0.4305,,
15202.14,15204.3," You think, where did you come from?",SPEAKER_00,1,0.2531,,
15204.3,15205.660000000002, But the mother sends them over.,SPEAKER_00,3,0.4044,,
15205.660000000002,15207.740000000002," Oh, there's somebody over there in the forest.",SPEAKER_00,2,0.3356,,
15207.740000000002,15209.740000000002, They believe that they're obligated,SPEAKER_00,3,0.2717,,
15209.740000000002,15211.46, to take care of one another.,SPEAKER_00,4,0.4081,,
15211.46,15215.18," Anybody in your area, you take care of them.",SPEAKER_00,5,0.4954,,
15215.18,15219.46," And things like that, individuals do give me hope.",SPEAKER_00,4,0.4347,,
15220.78,15223.98," People one by one or a few at a time,",SPEAKER_00,3,0.2358,,
15223.98,15226.340000000002, even though I'm lost in the modern world.,SPEAKER_00,5,0.3721,,
15229.340000000002,15230.78, I'm glad you find your way.,SPEAKER_01,5,0.6094,,
15230.78,15235.78, You mentioned that your wife is no longer with us.,SPEAKER_01,1,0.449,,
15238.06,15241.18, What's a favorite memory you have with her?,SPEAKER_01,5,0.7282,,
15243.46,15245.26," Well, I could say a favorite picture",SPEAKER_00,5,0.5061,,
15245.26,15250.26, is a lake we used to go to called Uginur in the middle.,SPEAKER_00,3,0.31,,
15250.94,15255.94," And somebody, a very nice friend took a picture of us",SPEAKER_00,5,0.4548,,
15257.1,15257.94, towards the end.,SPEAKER_00,4,0.312,,
15257.94,15260.42, We're just sitting there watching the sunset over the lake,SPEAKER_00,4,0.3219,,
15260.42,15263.22," that we've been to many, many times in life.",SPEAKER_00,5,0.5958,,
15263.22,15267.22," And she's holding, we're holding hands.",SPEAKER_00,5,0.5239,,
15267.22,15268.86, She's in the chair paralyzed.,SPEAKER_00,1,0.4639,,
15268.86,15272.7, And we're just sitting there staring off in the distance.,SPEAKER_00,5,0.2829,,
15272.7,15274.66, That's one of my favorites.,SPEAKER_00,5,0.6334,,
15274.66,15279.66," But with my wife, I was just blessed",SPEAKER_00,5,0.4379,,
15280.82,15284.78, with a good wife that was exciting.,SPEAKER_00,4,0.5121,,
15284.78,15286.06, She was the most beautiful woman,SPEAKER_00,5,0.8605,,
15286.06,15288.14, I had ever met in my whole life.,SPEAKER_00,5,0.6945,,
15288.14,15289.22, She was smart.,SPEAKER_00,4,0.3673,,
15289.22,15291.3, She would talk to people about anything.,SPEAKER_00,2,0.3357,,
15291.3,15293.660000000002, She'd talk about jazz or physics or art.,SPEAKER_00,3,0.3534,,
15293.660000000002,15296.06," I mean, my life is so small and narrow,",SPEAKER_00,2,0.471,,
15296.06,15301.06," but my wife, she's the one who gave me a life.",SPEAKER_00,4,0.3536,,
15302.94,15304.740000000002, The truth is very odd.,SPEAKER_00,3,0.4218,,
15304.740000000002,15305.86, People don't believe sometimes.,SPEAKER_00,3,0.319,,
15305.86,15308.660000000002, I failed English in college.,SPEAKER_00,1,0.4569,,
15308.660000000002,15310.46, I barely got in college.,SPEAKER_00,2,0.4061,,
15310.46,15311.54," Nobody in my family,",SPEAKER_00,1,0.5821,,
15311.54,15314.1, I'd grown up with my grandparents mostly countryside,SPEAKER_00,3,0.355,,
15314.1,15315.580000000002, and they had third grade education.,SPEAKER_00,4,0.3117,,
15315.580000000002,15316.98, My father had seventh grade.,SPEAKER_00,5,0.2769,,
15316.98,15320.18, I would live with him after the grandparents died,SPEAKER_00,4,0.2768,,
15320.18,15321.38, and my mother.,SPEAKER_00,5,0.5731,,
15322.26,15325.34," There was no big education there in the family,",SPEAKER_00,3,0.4114,,
